student,type,id,cml_max_r,base_relative_max,group,type_label
ctrlC_ref,ctrlC_ref,gsm8k-76,-0.577256101184727,0.029301662544601204,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-77,-0.46357846634569827,0.19000005696926614,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-78,-0.19905533869846787,-0.020422027943777343,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-79,-1.0048549885452902,-0.06701976702129997,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-8,-0.4501862011920375,-0.07030516510784524,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-80,-0.7154237676569757,0.20464143296326465,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-81,-0.4506818492005557,0.28330439523940154,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-82,-0.7429318545769028,0.5735938464775077,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-83,-0.697102216601835,0.2292385888549887,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-84,-0.6536952067581461,0.33958692632778953,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-85,-0.9339040414539383,0.45070370163309015,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-86,-0.5273459594132995,0.19549945469126495,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-87,-0.35338858424193464,-0.042250791036873236,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-88,-0.8877483582541447,0.6096580142766519,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-89,-0.5827679116531594,0.09379346399442812,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-9,-0.6075559156742656,0.09200724993424114,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-90,-0.5036167575108536,-0.0038075086350232157,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-91,-0.46212238409025364,0.4087650831068418,human-reference null,Human-ref control
