label,group,y,value,density,y_top
Human-ref control,non-distilled control,1,-1.0434362934362935,0.3239275883675612,1.1878780012531855
Human-ref control,non-distilled control,1,-1.0355212355212355,0.33528219281881255,1.1944636718349113
Human-ref control,non-distilled control,1,-1.0276061776061778,0.34571616747286693,1.2005153771342627
Human-ref control,non-distilled control,1,-1.0196911196911198,0.35538341402240825,1.2061223801329968
Human-ref control,non-distilled control,1,-1.0117760617760618,0.36432149320702,1.2113064660600716
Human-ref control,non-distilled control,1,-1.003861003861004,0.3727929019025856,1.2162198831034996
Human-ref control,non-distilled control,1,-0.995945945945946,0.3809291404815314,1.2209389014792882
Human-ref control,non-distilled control,1,-0.9880308880308881,0.38896134168255087,1.2255975781758794
Human-ref control,non-distilled control,1,-0.9801158301158301,0.3970733318023028,1.2303025324453356
Human-ref control,non-distilled control,1,-0.9722007722007723,0.40547291854574896,1.2351742927565343
Human-ref control,non-distilled control,1,-0.9642857142857144,0.41427284189653873,1.2402782482999926
Human-ref control,non-distilled control,1,-0.9563706563706564,0.42369364401667625,1.2457423135296721
Human-ref control,non-distilled control,1,-0.9484555984555986,0.4337257905419489,1.2515609585143304
Human-ref control,non-distilled control,1,-0.9405405405405406,0.44448861080965923,1.2578033942696023
Human-ref control,non-distilled control,1,-0.9326254826254827,0.4559589257287208,1.264456176922658
Human-ref control,non-distilled control,1,-0.9247104247104247,0.4681043569072424,1.2715005270062005
Human-ref control,non-distilled control,1,-0.9167953667953669,0.4809205787993128,1.2789339357036014
Human-ref control,non-distilled control,1,-0.908880308880309,0.49426755760961333,1.2866751834135757
Human-ref control,non-distilled control,1,-0.900965250965251,0.5081509544422301,1.2947275535764935
Human-ref control,non-distilled control,1,-0.8930501930501932,0.5224284916808823,1.3030085251749117
Human-ref control,non-distilled control,1,-0.8851351351351352,0.5370738270950209,1.3115028197151122
Human-ref control,non-distilled control,1,-0.8772200772200773,0.5520322713713294,1.320178717395371
Human-ref control,non-distilled control,1,-0.8693050193050194,0.5672680284083594,1.3290154564768484
Human-ref control,non-distilled control,1,-0.8613899613899615,0.5828074816529902,1.3380283393587344
Human-ref control,non-distilled control,1,-0.8534749034749036,0.5986261630377011,1.3472031745618667
Human-ref control,non-distilled control,1,-0.8455598455598456,0.6148001981812394,1.3565841149451188
Human-ref control,non-distilled control,1,-0.8376447876447878,0.6313334125120468,1.366173379256987
Human-ref control,non-distilled control,1,-0.8297297297297298,0.6482868037836796,1.3760063461945342
Human-ref control,non-distilled control,1,-0.8218146718146719,0.6657078153577368,1.3861105329074874
Human-ref control,non-distilled control,1,-0.813899613899614,0.683589449774584,1.3964818808692587
Human-ref control,non-distilled control,1,-0.8059845559845561,0.7020101824656816,1.4071659058300954
Human-ref control,non-distilled control,1,-0.7980694980694981,0.7208836702708146,1.4181125287570724
Human-ref control,non-distilled control,1,-0.7901544401544403,0.7402322248547261,1.4293346904157411
Human-ref control,non-distilled control,1,-0.7822393822393824,0.7599475436831876,1.4407695753362488
Human-ref control,non-distilled control,1,-0.7743243243243244,0.7799438973574085,1.452367460467297
Human-ref control,non-distilled control,1,-0.7664092664092665,0.8000873977013766,1.4640506906667983
Human-ref control,non-distilled control,1,-0.7584942084942086,0.8202207256676208,1.47572802088722
Human-ref control,non-distilled control,1,-0.7505791505791507,0.8401271827091709,1.487273765971319
Human-ref control,non-distilled control,1,-0.7426640926640927,0.8596412373925779,1.4985919176876952
Human-ref control,non-distilled control,1,-0.7347490347490349,0.8784970895121021,1.5095283119170193
Human-ref control,non-distilled control,1,-0.7268339768339769,0.8964978791032664,1.5199687698798945
Human-ref control,non-distilled control,1,-0.718918918918919,0.9134535604228936,1.5298030650452783
Human-ref control,non-distilled control,1,-0.7110038610038611,0.9290760018356238,1.5388640810646619
Human-ref control,non-distilled control,1,-0.7030888030888032,0.9433695790723678,1.5471543558619734
Human-ref control,non-distilled control,1,-0.6951737451737453,0.955963971430887,1.5544591034299144
Human-ref control,non-distilled control,1,-0.6872586872586873,0.9670098003722641,1.5608656842159132
Human-ref control,non-distilled control,1,-0.6793436293436295,0.9763276512950338,1.5662700377511196
Human-ref control,non-distilled control,1,-0.6714285714285715,0.9839694897173543,1.5707023040360655
Human-ref control,non-distilled control,1,-0.6635135135135136,0.9900415642123187,1.5742241072431447
Human-ref control,non-distilled control,1,-0.6555984555984558,0.9944821537476162,1.5767996491736174
Human-ref control,non-distilled control,1,-0.6476833976833978,0.9976026713767697,1.5786095493985264
Human-ref control,non-distilled control,1,-0.6397683397683399,0.9993419632887376,1.5796183387074678
Human-ref control,non-distilled control,1,-0.6318532818532819,1,1.58
Human-ref control,non-distilled control,1,-0.6239382239382241,0.999651559546341,1.5797979045368777
Human-ref control,non-distilled control,1,-0.6160231660231661,0.9984470645351388,1.5790992974303806
Human-ref control,non-distilled control,1,-0.6081081081081082,0.9965606489742415,1.57800517640506
Human-ref control,non-distilled control,1,-0.6001930501930504,0.9940365954883683,1.5765412253832536
Human-ref control,non-distilled control,1,-0.5922779922779924,0.9910604057410815,1.5748150353298271
Human-ref control,non-distilled control,1,-0.5843629343629345,0.9876600613620491,1.5728428355899884
Human-ref control,non-distilled control,1,-0.5764478764478765,0.98394613037014,1.5706887556146811
Human-ref control,non-distilled control,1,-0.5685328185328187,0.9799630187426317,1.5683785508707264
Human-ref control,non-distilled control,1,-0.5606177606177607,0.9757487317301503,1.565934264403487
Human-ref control,non-distilled control,1,-0.5527027027027028,0.9713496842690761,1.563382816876064
Human-ref control,non-distilled control,1,-0.544787644787645,0.9667505619717524,1.5607153259436162
Human-ref control,non-distilled control,1,-0.536872586872587,0.9619793159530025,1.5579480032527413
Human-ref control,non-distilled control,1,-0.528957528957529,0.9569959065401017,1.555057625793259
Human-ref control,non-distilled control,1,-0.5210424710424713,0.951776074336084,1.5520301231149287
Human-ref control,non-distilled control,1,-0.5131274131274133,0.9462710463882085,1.5488372069051608
Human-ref control,non-distilled control,1,-0.5052123552123553,0.9403851816761701,1.5454234053721785
Human-ref control,non-distilled control,1,-0.4972972972972973,0.9340833848616773,1.5417683632197727
Human-ref control,non-distilled control,1,-0.48938223938223957,0.9271771292643015,1.537762734973295
Human-ref control,non-distilled control,1,-0.4814671814671816,0.9196391537351872,1.5333907091664085
Human-ref control,non-distilled control,1,-0.4735521235521236,0.9112820961829411,1.5285436157861056
Human-ref control,non-distilled control,1,-0.46563706563706586,0.9019898569474755,1.5231541170295357
Human-ref control,non-distilled control,1,-0.4577220077220079,0.8916640091472882,1.5171651253054272
Human-ref control,non-distilled control,1,-0.4498069498069499,0.8800536311931383,1.5104311060920201
Human-ref control,non-distilled control,1,-0.44189189189189193,0.8671959382058415,1.502973644159388
Human-ref control,non-distilled control,1,-0.4339768339768342,0.8527572054630923,1.4945991791685935
Human-ref control,non-distilled control,1,-0.4260617760617762,0.8368152493767886,1.4853528446385373
Human-ref control,non-distilled control,1,-0.4181467181467182,0.8191827129162693,1.4751259734914361
Human-ref control,non-distilled control,1,-0.41023166023166024,0.7997987043474163,1.4638832485215014
Human-ref control,non-distilled control,1,-0.4023166023166025,0.7787360681327181,1.4516669195169765
Human-ref control,non-distilled control,1,-0.3944015444015445,0.755790568184897,1.4383585295472403
Human-ref control,non-distilled control,1,-0.38648648648648654,0.7312600537790707,1.424130831191861
Human-ref control,non-distilled control,1,-0.3785714285714288,0.7050094556727775,1.408905484290211
Human-ref control,non-distilled control,1,-0.3706563706563708,0.6773317922784395,1.392852439521495
Human-ref control,non-distilled control,1,-0.3627413127413128,0.6483366481444854,1.3760352559238016
Human-ref control,non-distilled control,1,-0.35482625482625485,0.6182173795823716,1.3585660801577755
Human-ref control,non-distilled control,1,-0.3469111969111971,0.5872798254376389,1.3406222987538305
Human-ref control,non-distilled control,1,-0.3389961389961391,0.5556865989668205,1.322298227400756
Human-ref control,non-distilled control,1,-0.33108108108108114,0.5237873964032858,1.3037966899139057
Human-ref control,non-distilled control,1,-0.3231660231660234,0.491810980250179,1.2852503685451038
Human-ref control,non-distilled control,1,-0.3152509652509654,0.46002626402890157,1.2668152331367628
Human-ref control,non-distilled control,1,-0.30733590733590743,0.42865294637486306,1.2486187088974205
Human-ref control,non-distilled control,1,-0.29942084942084946,0.3979456226338948,1.230808461127659
Human-ref control,non-distilled control,1,-0.2915057915057917,0.36799286190747393,1.2134358599063348
Human-ref control,non-distilled control,1,-0.2835907335907337,0.3391005174474234,1.1966783001195056
Human-ref control,non-distilled control,1,-0.27567567567567575,0.31122756847558414,1.1805119897158387
Human-ref control,non-distilled control,1,-0.267760617760618,0.2845751701879025,1.1650535987089834
Human-ref control,non-distilled control,1,-0.25984555984556,0.25916995905987034,1.1503185762547248
Human-ref control,non-distilled control,1,-0.25193050193050204,0.23503046083400664,1.1363176672837239
Human-ref control,non-distilled control,1,-0.24401544401544406,0.21230580264666202,1.123137365535064
Human-ref control,non-distilled control,1,-0.2361003861003863,0.19084797106667625,1.1106918232186722
Human-ref control,non-distilled control,1,-0.22818532818532833,0.17088213534743046,1.0991116385015096
Human-ref control,non-distilled control,1,-0.22027027027027035,0.15223253359222677,1.0882948694834915
Human-ref control,non-distilled control,1,-0.2123552123552126,0.13500205707874183,1.0783011931056703
Human-ref control,non-distilled control,1,-0.20444015444015462,0.11917202591909429,1.0691197750330748
Human-ref control,non-distilled control,1,-0.19652509652509664,0.1046615002081453,1.0607036701207242
Human-ref control,non-distilled control,1,-0.18861003861003867,0.09160431427854013,1.0531305022815534
Human-ref control,non-distilled control,1,-0.1806949806949809,0.07978176969310947,1.0462734264220035
Human-ref control,non-distilled control,1,-0.17277992277992293,0.06933626107637142,1.0402150314242955
Human-ref control,non-distilled control,1,-0.16486486486486496,0.06008317122549707,1.0348482393107883
Human-ref control,non-distilled control,1,-0.1569498069498072,0.052020266559706825,1.03017175460463
Human-ref control,non-distilled control,1,-0.14903474903474923,0.045095130740040956,1.0261551758292238
Human-ref control,non-distilled control,1,-0.14111969111969125,0.03914958646038534,1.0227067601470234
Human-ref control,non-distilled control,1,-0.13320463320463327,0.034234084107846965,1.0198557687825511
Human-ref control,non-distilled control,1,-0.12528957528957552,0.030113309946610826,1.0174657197690342
Human-ref control,non-distilled control,1,-0.11737451737451754,0.02679389760611754,1.0155404606115481
Human-ref control,non-distilled control,1,-0.10945945945945956,0.02411510713237328,1.0139867621367764
Human-ref control,non-distilled control,1,-0.10154440154440159,0.02199219398086632,1.0127554725089025
Human-ref control,non-distilled control,1,-0.09362934362934383,0.020342081981500674,1.0117984075492703
Human-ref control,non-distilled control,1,-0.08571428571428585,0.019029926844453635,1.011037357569783
Human-ref control,non-distilled control,1,-0.07779922779922788,0.018013639742735243,1.0104479110507865
Human-ref control,non-distilled control,1,-0.06988416988417012,0.017167212002480524,1.0099569829614388
Human-ref control,non-distilled control,1,-0.061969111969112145,0.016438786315427032,1.0095344960629478
Human-ref control,non-distilled control,1,-0.05405405405405417,0.01575850135374891,1.0091399307851743
Human-ref control,non-distilled control,1,-0.04613899613899619,0.01508082187622562,1.0087468766882108
Human-ref control,non-distilled control,1,-0.038223938223938436,0.014366256189618029,1.0083324285899784
Human-ref control,non-distilled control,1,-0.03030888030888046,0.013598704947452312,1.0078872488695223
Human-ref control,non-distilled control,1,-0.022393822393822482,0.012757904128558376,1.0073995843945638
Human-ref control,non-distilled control,1,-0.014478764478764727,0.011853970373356278,1.0068753028165467
Human-ref control,non-distilled control,1,-0.00656370656370675,0.010890893393055365,1.0063167181679722
Human-ref control,non-distilled control,1,0.0013513513513512265,0.009886879565122244,1.0057343901477709
Human-ref control,non-distilled control,1,0.009266409266409203,0.008862197650118446,1.0051400746370687
Human-ref control,non-distilled control,1,0.01718146718146696,0.007839708360731366,1.0045470308492241
Human-ref control,non-distilled control,1,0.025096525096524935,0.006839601772830459,1.0039669690282416
Human-ref control,non-distilled control,1,0.03301158301158291,0.005886917778570596,1.003414412311571
Human-ref control,non-distilled control,1,0.04092664092664067,0.004993919609880775,1.002896473373731
Human-ref control,non-distilled control,1,0.048841698841698644,0.004176078094915414,1.002422125295051
Human-ref control,non-distilled control,1,0.05675675675675662,0.003443634439693242,1.0019973079750222
Human-ref control,non-distilled control,1,0.0646718146718146,0.0027943677928709255,1.0016207333198652
Human-ref control,non-distilled control,1,0.07258687258687235,0.0022406204316980957,1.0012995598503849
Human-ref control,non-distilled control,1,0.08050193050193033,0.0017661687085587022,1.001024377850964
Human-ref control,non-distilled control,1,0.088416988416988307,0.0013762139147804949,1.0007982040705727
Human-ref control,non-distilled control,1,0.09633204633204628,0.001056801125072568,1.000612944652542
Human-ref control,non-distilled control,1,0.10424710424710404,8.01915485421221e-4,1.0004651109815443
Human-ref control,non-distilled control,1,0.11216216216216202,6.051197306977339e-4,1.0003509694438046
Human-ref control,non-distilled control,1,0.12007722007721999,4.536564426965393e-4,1.000263120736764
Human-ref control,non-distilled control,1,0.12799227799227775,3.473761203132912e-4,1.0002014781497817
Human-ref control,non-distilled control,1,0.13590733590733572,2.7365007496641346e-4,1.0001587170434805
Human-ref control,non-distilled control,1,0.1438223938223937,2.3185378945280436e-4,1.0001344751978827
Human-ref control,non-distilled control,1,0.15173745173745168,2.1703096181357892e-4,1.000125877957852
Human-ref control,non-distilled control,1,0.15965250965250943,2.2738049468832961e-4,1.0001318806869193
Human-ref control,non-distilled control,1,0.1675675675675674,2.64325048589229e-4,1.0001533085281817
Human-ref control,non-distilled control,1,0.1754826254826254,3.2563482073557704e-4,1.0001888681960267
Human-ref control,non-distilled control,1,0.18339768339768314,4.176896186856138e-4,1.0002422599788376
Human-ref control,non-distilled control,1,0.19131274131274112,5.390449968898381e-4,1.0003126460981961
Human-ref control,non-distilled control,1,0.1992277992277991,6.955445036839531e-4,1.0004034158121367
Human-ref control,non-distilled control,1,0.20714285714285707,8.898845007258507e-4,1.000516133010421
Human-ref control,non-distilled control,1,0.21505791505791483,0.0011233698566328074,1.000651554516847
Human-ref control,non-distilled control,1,0.2229729729729728,0.001402420604168669,1.0008134039504177
Human-ref control,non-distilled control,1,0.23088803088803078,0.0017220290872256476,1.0009987768705908
Human-ref control,non-distilled control,1,0.23880308880308854,0.002087462510333798,1.0012107282559937
Human-ref control,non-distilled control,1,0.2467181467181465,0.002490445788247369,1.0014444585571836
Human-ref control,non-distilled control,1,0.2546332046332045,0.0029277937788460746,1.0016981203917308
Human-ref control,non-distilled control,1,0.26254826254826247,0.003390701117134995,1.0019666066479382
Human-ref control,non-distilled control,1,0.2704633204633202,0.0038677787966560698,1.0022433117020606
Human-ref control,non-distilled control,1,0.2783783783783782,0.004346030301156839,1.002520697574671
Human-ref control,non-distilled control,1,0.2862934362934362,0.00481127812578975,1.002790541312958
Human-ref control,non-distilled control,1,0.29420849420849393,0.005245073138920112,1.0030421424205738
Human-ref control,non-distilled control,1,0.3021235521235519,0.005633516646049815,1.003267439654709
Human-ref control,non-distilled control,1,0.3100386100386099,0.005960885073488749,1.0034573133426234
Human-ref control,non-distilled control,1,0.31795366795366786,0.006210313558504558,1.0036019818639326
Human-ref control,non-distilled control,1,0.3258687258687256,0.0063794117808360674,1.0037000588328848
Human-ref control,non-distilled control,1,0.3337837837837836,0.006446401202451387,1.0037389126974219
Human-ref control,non-distilled control,1,0.34169884169884157,0.006423569197155968,1.0037256701343504
Human-ref control,non-distilled control,1,0.3496138996138993,0.006300944490528982,1.003654547804507
Human-ref control,non-distilled control,1,0.3575289575289573,0.006089898081062411,1.0035321408870161
Human-ref control,non-distilled control,1,0.3654440154440153,0.005799000951795995,1.0033634205520416
Human-ref control,non-distilled control,1,0.37335907335907326,0.005436779773640209,1.0031533322687114
Human-ref control,non-distilled control,1,0.381274131274131,0.005024205623934657,1.002914039261882
Human-ref control,non-distilled control,1,0.389189189189189,0.004570347253177435,1.002650801406843
Human-ref control,non-distilled control,1,0.39710424710424697,0.004096935213720346,1.0023762224239579
Human-ref control,non-distilled control,1,0.40501930501930494,0.0036171718652073396,1.0020979596818202
Human-ref control,non-distilled control,1,0.4129343629343627,0.0031461660727732637,1.0018247763222086
Human-ref control,non-distilled control,1,0.4208494208494207,0.0026945969445331913,1.0015628662278293
Human-ref control,non-distilled control,1,0.42876447876447865,0.0022749779685312652,1.0013194872217481
Human-ref control,non-distilled control,1,0.4366795366795364,0.0018896303990440938,1.0010959856314456
Human-ref control,non-distilled control,1,0.4445945945945944,0.0015486230052554055,1.000898201343048
Human-ref control,non-distilled control,1,0.45250965250965236,0.001248599268534935,1.0007241875757502
Human-ref control,non-distilled control,1,0.4604247104247101,9.920627114866824e-4,1.0005753963726622
Human-ref control,non-distilled control,1,0.4683397683397683,7.768684317935993e-4,1.0004505836904403
Human-ref control,non-distilled control,1,0.47625482625482607,5.977949720080962e-4,1.0003467210837647
Human-ref control,non-distilled control,1,0.4841698841698838,4.5500515077439365e-4,1.0002639029874492
Human-ref control,non-distilled control,1,0.492084942084942,3.395500368190482e-4,1.000196939021355
Human-ref control,non-distilled control,1,0.5,2.5075188195902796e-4,1.0001454360915363
